,Account ID,Full Account ID,Full User ID,Owner AMA / AUM,Connect 2021 from Opty,Connect 2021,Connect 2020 from Opty,Connect 2020,Connect 2019,Account Currency,JUNO Account ID,Kaseya Market Segment,Auto Renewal Op Out,# of Closed Won Opportunities,Account Record Type,Type,Last Activity,Last Modified Date,"Owner Type (1 IS AMA, 0 IS NOT) ",Row Labels,Min of Effective_Start_Date__c,Max of Effective_End_Date__c,Max of Effective_Start_Date__c,Current State,1 -> Renewable 0 -> Evergreen,Duration
6888,0013a00001iYsCm,0013a00001iYsCmAAK,0054w00000AR1sPAAT,AUM,0,0,0,0,0,USD,11424.0,MSP,0,5,End User,Customer,2/8/2022,2/10/2022,0,0013a00001iYsCmAAK,10/1/2021,12/31/2024,1/1/2022,Renewable,1,1187
6889,0013a00001iYsDR,0013a00001iYsDRAA0,0053a00000OauouAAB,AUM,0,0,0,0,0,USD,5700.0,MSP,0,7,End User,Customer,1/18/2022,2/10/2022,0,0013a00001iYsDRAA0,10/4/2018,10/2/2024,10/3/2021,Renewable,1,2190
6890,0013a00001iYsDh,0013a00001iYsDhAAK,0054w00000AWKwaAAH,AUM,0,0,0,0,0,USD,2348110000000000.0,MSP,0,1,End User,Customer,1/17/2022,2/10/2022,0,0013a00001iYsDhAAK,10/18/2021,12/31/2023,1/1/2022,Renewable,1,804
6891,0013a00001iYsEm,0013a00001iYsEmAAK,0054w00000AWW1HAAX,AUM,0,0,0,0,0,USD,11901.0,MSP,0,4,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYsEmAAK,1/13/2022,1/12/2025,1/13/2022,Renewable,1,1095
6892,0013a00001iYsFM,0013a00001iYsFMAA0,0053a00000Q9TD9AAN,AUM,0,0,0,0,0,USD,7826.0,MSP,0,2,End User,Customer,2/4/2022,2/10/2022,0,0013a00001iYsFMAA0,10/28/2019,,10/28/2019,Evergreen,0,836
6893,0013a00001iYsFr,0013a00001iYsFrAAK,0054w00000AWebmAAD,AUM,0,0,0,0,0,USD,8317.0,MSP,0,3,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYsFrAAK,11/11/2015,9/10/2022,4/11/2021,Renewable,1,2495
6894,0013a00001iYsGO,0013a00001iYsGOAA0,0053a00000OcxsNAAR,AUM,0,0,0,0,0,USD,9934.0,MSP,0,10,End User,Customer,1/18/2022,2/10/2022,0,0013a00001iYsGOAA0,12/1/2020,11/30/2023,12/1/2020,Renewable,1,1094
6895,0013a00001iYsGd,0013a00001iYsGdAAK,005f100000HHihyAAD,AUM,0,0,0,0,0,USD,1307.0,MSP,0,3,End User,Customer,12/6/2021,2/10/2022,0,0013a00001iYsGdAAK,3/21/2016,3/21/2023,3/22/2021,Renewable,1,2556
6896,0013a00001iYsIo,0013a00001iYsIoAAK,0053a00000K4glZAAR,AUM,0,0,0,0,0,USD,6252.0,MSP,0,7,Reseller,Customer,1/19/2022,2/10/2022,0,0013a00001iYsIoAAK,12/18/2020,12/17/2023,12/10/2021,Renewable,1,1094
6897,0013a00001iYsJ7,0013a00001iYsJ7AAK,0053a00000NLxSqAAL,AUM,0,0,0,0,0,USD,9823.0,MSP,0,1,End User,Prospect,1/19/2022,2/10/2022,0,0013a00001iYsJ7AAK,11/18/2020,11/17/2023,11/18/2020,Renewable,1,1094
6898,0013a00001iYsJ9,0013a00001iYsJ9AAK,0054w00000AWViAAAX,AUM,0,0,0,0,0,USD,10748.0,MSP,0,3,End User,Customer,4/13/2022,2/10/2022,0,0013a00001iYsJ9AAK,4/29/2021,6/28/2024,6/29/2021,Renewable,1,1156
6899,0013a00001iYsJM,0013a00001iYsJMAA0,0054w00000AWKY4AAP,AUM,0,0,0,0,0,USD,10070.0,MSP,0,1,End User,Customer,1/28/2022,2/10/2022,0,0013a00001iYsJMAA0,12/24/2020,12/23/2021,12/24/2020,Renewable,1,364
6900,0013a00001iYsJk,0013a00001iYsJkAAK,0053a00000POk5iAAD,AUM,0,0,0,0,0,USD,10415.0,MSP,0,3,Reseller,Customer,2/8/2022,2/10/2022,0,0013a00001iYsJkAAK,2/19/2021,2/18/2024,1/24/2022,Renewable,1,1094
6901,0013a00001iYsLD,0013a00001iYsLDAA0,0053a00000K4qNXAAZ,AUM,0,0,0,0,0,USD,10147.0,MSP,0,1,End User,Customer,11/17/2021,2/10/2022,0,0013a00001iYsLDAA0,12/31/2020,12/30/2023,12/31/2020,Renewable,1,1094
6902,0013a00001iYsMk,0013a00001iYsMkAAK,0053a00000Q9TD9AAN,AUM,0,0,0,0,0,USD,11356.0,MSP,0,5,End User,Customer,2/9/2022,2/10/2022,0,0013a00001iYsMkAAK,9/1/2021,8/31/2024,10/1/2021,Renewable,1,1095
6903,0013a00001iYsNQ,0013a00001iYsNQAA0,0054w00000AWNrTAAX,AUM,0,0,0,0,0,USD,6053.0,MSP,0,6,End User,Customer,2/7/2022,2/10/2022,0,0013a00001iYsNQAA0,11/22/2018,3/4/2023,3/5/2020,Renewable,1,1563
6904,0013a00001iYsNy,0013a00001iYsNyAAK,0053a00000OauouAAB,AUM,0,0,0,0,0,USD,11199.0,MSP,0,2,Partner Account Record Type,Customer,1/18/2022,2/10/2022,0,0013a00001iYsNyAAK,7/15/2021,9/14/2024,9/15/2021,Renewable,1,1157
6905,0013a00001iYsOY,0013a00001iYsOYAA0,0054w00000AWOcAAAX,AUM,0,0,0,0,0,USD,10956.0,MSP,0,1,End User,Customer,1/19/2022,2/10/2022,0,0013a00001iYsOYAA0,6/11/2021,6/10/2024,6/11/2021,Renewable,1,1095
6906,0013a00001iYsOl,0013a00001iYsOlAAK,0053a00000OcxsNAAR,AUM,0,0,0,0,0,USD,11676.0,MSP,0,4,End User,Customer,1/31/2022,2/10/2022,0,0013a00001iYsOlAAK,11/30/2021,11/29/2024,11/30/2021,Renewable,1,1095
6907,0013a00001iYsOx,0013a00001iYsOxAAK,0053a00000PdknFAAR,AUM,0,0,0,0,0,USD,2292.0,MSP,0,4,End User,Customer,2/3/2022,1/24/2022,0,0013a00001iYsOxAAK,10/20/2016,7/22/2020,10/20/2016,Evergreen,0,1371
6908,0013a00001iYsP2,0013a00001iYsP2AAK,0053a00000PdknFAAR,AUM,0,0,0,0,0,EUR,2427670000000000.0,MSP,0,4,End User,Customer,1/27/2022,2/9/2022,0,0013a00001iYsP2AAK,11/25/2021,12/24/2022,12/25/2021,Renewable,1,394
6909,0013a00001iYsR9,0013a00001iYsR9AAK,0054w00000AWYaxAAH,AUM,0,0,0,0,0,USD,634.0,MSP,0,9,End User,Customer,2/8/2022,2/10/2022,0,0013a00001iYsR9AAK,10/12/2015,9/11/2020,3/18/2021,Evergreen,0,1796
6910,0013a00001iYsSc,0013a00001iYsScAAK,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,4100.0,MSP,0,5,End User,Customer,12/31/2021,12/28/2021,0,0013a00001iYsScAAK,9/28/2017,11/25/2019,9/28/2017,Evergreen,0,788
6911,0013a00001iYsUN,0013a00001iYsUNAA0,0054w00000AWNcnAAH,AUM,0,0,0,0,0,USD,10018.0,MSP,0,7,Reseller,Customer,2/8/2022,2/10/2022,0,0013a00001iYsUNAA0,12/17/2020,2/16/2025,11/17/2021,Renewable,1,1522
6912,0013a00001iYsV7,0013a00001iYsV7AAK,0054w00000AR2AOAA1,AUM,0,0,0,0,0,USD,9531.0,MSP,0,10,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYsV7AAK,10/6/2020,11/5/2023,10/6/2020,Renewable,1,1125
6913,0013a00001iYsVK,0013a00001iYsVKAA0,0054w00000AR2pRAAT,AUM,0,0,0,0,0,USD,10284.0,MSP,0,1,End User,Customer,1/19/2022,2/10/2022,0,0013a00001iYsVKAA0,2/1/2021,2/29/2024,3/1/2021,Renewable,1,1123
6914,0013a00001iYsVW,0013a00001iYsVWAA0,0054w00000AWebmAAD,AUM,0,0,0,0,0,USD,10202.0,MSP,0,6,Reseller,Partner,2/8/2022,2/7/2022,0,0013a00001iYsVWAA0,12/31/2020,12/30/2023,12/31/2020,Renewable,1,1094
6915,0013a00001iYsWW,0013a00001iYsWWAA0,0054w00000AWNrOAAX,AUM,0,0,0,0,0,USD,5801.0,MSP,0,6,End User,Prospect,1/28/2022,2/10/2022,0,0013a00001iYsWWAA0,10/17/2018,,3/9/2021,Evergreen,0,1212
6916,0013a00001iYsXl,0013a00001iYsXlAAK,0054w00000AWYcFAAX,AUM,0,0,0,0,0,CAD,10214.0,MSP,0,7,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYsXlAAK,8/31/2021,8/30/2024,8/31/2021,Renewable,1,1095
6917,0013a00001iYsZ0,0013a00001iYsZ0AAK,0053a00000Q9TD9AAN,AUM,0,0,0,0,0,USD,9864.0,MSP,0,1,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYsZ0AAK,11/23/2020,11/22/2023,11/23/2020,Renewable,1,1094
6918,0013a00001iYsZV,0013a00001iYsZVAA0,0054w00000AWKXpAAP,AUM,0,0,0,0,0,USD,11308.0,MSP,0,1,End User,Customer,1/28/2022,2/10/2022,0,0013a00001iYsZVAA0,9/3/2021,11/2/2024,11/3/2021,Renewable,1,1156
6919,0013a00001iYsZe,0013a00001iYsZeAAK,0053a00000PeLNEAA3,AUM,0,0,0,0,0,USD,10770.0,MSP,0,1,End User,Customer,1/19/2022,2/10/2022,0,0013a00001iYsZeAAK,3/31/2021,3/30/2024,3/31/2021,Renewable,1,1095
6920,0013a00001iYsZj,0013a00001iYsZjAAK,0054w00000AWNcnAAH,AUM,0,0,0,0,0,USD,9997.0,MSP,0,8,End User,Customer,2/8/2022,2/10/2022,0,0013a00001iYsZjAAK,11/28/2018,1/7/2024,1/8/2021,Renewable,1,1866
6921,0013a00001iYsZq,0013a00001iYsZqAAK,0054w00000AR21RAAT,AUM,0,0,0,0,0,CAD,9852.0,MSP,0,1,End User,Customer,1/19/2022,2/10/2022,0,0013a00001iYsZqAAK,11/23/2020,11/22/2023,11/23/2020,Renewable,1,1094
6922,0013a00001iYsbl,0013a00001iYsblAAC,0053a00000NvAIiAAN,AUM,0,0,0,0,0,USD,8312.0,MSP,0,1,End User,Customer,1/17/2022,1/15/2022,0,0013a00001iYsblAAC,2/12/2020,2/11/2023,2/12/2020,Renewable,1,1095
6923,0013a00001iYscP,0013a00001iYscPAAS,0053a00000Q9T9CAAV,AUM,0,0,0,0,0,USD,8648.0,MSP,0,2,End User,Customer,1/18/2022,2/10/2022,0,0013a00001iYscPAAS,4/20/2020,,4/20/2020,Evergreen,0,661
6924,0013a00001iYscU,0013a00001iYscUAAS,0054w00000AWNcnAAH,AUM,0,0,1,1,0,USD,7556.0,MSP,1,4,End User,Customer,2/9/2022,12/10/2021,0,0013a00001iYscUAAS,9/13/2019,5/12/2020,5/13/2020,Renewable,1,242
6925,0013a00001iYsca,0013a00001iYscaAAC,0054w00000AWNrTAAX,AUM,0,0,0,0,0,USD,4576.0,MSP,0,17,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYscaAAC,1/17/2018,,1/17/2018,Evergreen,0,1485
6926,0013a00001iYsdu,0013a00001iYsduAAC,0054w00000AWKwaAAH,AUM,0,0,0,0,0,USD,2335.0,MSP,0,64,End User,Customer,1/25/2022,2/10/2022,0,0013a00001iYsduAAC,10/25/2016,8/25/2024,8/26/2021,Renewable,1,2861
6927,0013a00001iYseC,0013a00001iYseCAAS,0054w00000AWKDfAAP,AUM,0,0,0,0,0,USD,7343.0,MSP,0,5,End User,Customer,1/26/2022,2/10/2022,0,0013a00001iYseCAAS,7/17/2019,8/16/2023,8/17/2020,Renewable,1,1491
6928,0013a00001iYsfJ,0013a00001iYsfJAAS,0053a00000Pei4zAAB,AUM,0,0,0,0,0,USD,10205.0,MSP,0,6,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYsfJAAS,1/11/2021,1/10/2024,3/16/2021,Renewable,1,1094
6929,0013a00001iYsfR,0013a00001iYsfRAAS,0054w00000AR21RAAT,AUM,0,0,0,0,0,USD,8623.0,MSP,0,1,End User,Customer,1/19/2022,2/10/2022,0,0013a00001iYsfRAAS,4/13/2020,,4/13/2020,Evergreen,0,668
6930,0013a00001iYsgM,0013a00001iYsgMAAS,0054w00000AR21qAAD,AUM,0,0,0,0,0,USD,11267.0,MSP,0,1,End User,Customer,1/19/2022,2/10/2022,0,0013a00001iYsgMAAS,8/31/2021,8/30/2024,8/31/2021,Renewable,1,1095
6931,0013a00001iYskN,0013a00001iYskNAAS,0054w00000AWYaxAAH,AUM,0,0,0,0,0,USD,3192.0,MSP,0,12,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYskNAAS,3/30/2017,,3/30/2017,Evergreen,0,1778
6932,0013a00001iYsou,0013a00001iYsouAAC,0054w00000AWYaxAAH,AUM,0,0,0,0,0,USD,11277.0,MSP,0,1,End User,Customer,2/9/2022,2/10/2022,0,0013a00001iYsouAAC,8/18/2021,10/17/2024,10/18/2021,Renewable,1,1156
6933,0013a00001iYssp,0013a00001iYsspAAC,0053a00000Q9T9CAAV,AUM,0,0,0,0,0,USD,11769.0,MSP,0,2,End User,Customer,2/24/2022,2/10/2022,0,0013a00001iYsspAAC,12/15/2021,2/14/2025,2/15/2022,Renewable,1,1157
6934,0013a00001iYsvb,0013a00001iYsvbAAC,0053a00000OauouAAB,AUM,0,0,0,0,0,USD,9538.0,MSP,0,12,End User,Customer,5/11/2022,2/10/2022,0,0013a00001iYsvbAAC,10/7/2020,10/6/2023,10/7/2020,Renewable,1,1094
6935,0013a00001iYswm,0013a00001iYswmAAC,0054w00000AWX00AAH,AUM,0,0,0,0,0,USD,8629.0,MSP,0,4,End User,Customer,2/10/2022,1/19/2022,0,0013a00001iYswmAAC,12/22/2020,12/21/2023,12/22/2020,Renewable,1,1094
6936,0013a00001iYswt,0013a00001iYswtAAC,0054w00000AWVhMAAX,AUM,0,0,0,0,0,USD,9481.0,MSP,0,9,End User,Customer,2/11/2022,2/10/2022,0,0013a00001iYswtAAC,10/1/2020,12/31/2023,1/1/2021,Renewable,1,1186
6937,0013a00001iYsxK,0013a00001iYsxKAAS,005f100000HI8ajAAD,AMA,0,0,0,0,0,USD,11108.0,MSP,0,2,End User,Customer,1/12/2022,2/10/2022,1,0013a00001iYsxKAAS,7/23/2021,7/22/2022,7/23/2021,Renewable,1,364
6938,0013a00001iYsxW,0013a00001iYsxWAAS,0054w00000AWYqCAAX,AUM,0,0,0,0,0,AUD,10136.0,MSP,0,4,End User,Customer,2/9/2022,2/10/2022,0,0013a00001iYsxWAAS,2/4/2021,2/3/2024,12/15/2021,Renewable,1,1094
6939,0013a00001iYsyf,0013a00001iYsyfAAC,0053a00000Q9T9CAAV,AUM,0,0,0,0,0,USD,714.0,MSP,0,5,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYsyfAAC,10/19/2015,,10/19/2015,Evergreen,0,2306
6940,0013a00001iYt2J,0013a00001iYt2JAAS,0053a00000OcxsNAAR,AUM,0,0,0,0,0,USD,9629.0,MSP,0,9,End User,Customer,1/24/2022,2/10/2022,0,0013a00001iYt2JAAS,10/20/2020,10/19/2023,1/25/2022,Renewable,1,1094
6941,0013a00001iYt2M,0013a00001iYt2MAAS,0054w00000AR0kAAAT,AMA,0,0,1,1,0,USD,2404.0,MSP,0,17,End User,Customer,1/19/2022,2/10/2022,1,0013a00001iYt2MAAS,10/30/2016,,5/15/2020,Evergreen,0,1929
6942,0013a00001iYt2g,0013a00001iYt2gAAC,0053a00000PejmSAAR,AUM,0,0,0,0,0,USD,10460.0,MSP,0,9,End User,Customer,2/9/2022,2/10/2022,0,0013a00001iYt2gAAC,2/26/2021,2/25/2024,12/8/2021,Renewable,1,1094
6943,0013a00001iYt49,0013a00001iYt49AAC,005j000000D4qvIAAR,,0,0,0,0,0,USD,11792.0,MSP,1,1,End User,Customer,12/20/2021,2/10/2022,0,0013a00001iYt49AAC,12/14/2021,12/13/2022,12/14/2021,Renewable,1,364
6944,0013a00001iYt4F,0013a00001iYt4FAAS,0054w00000AWYqCAAX,AUM,0,0,0,0,0,USD,4601.0,MSP,0,7,End User,Customer,2/4/2022,2/10/2022,0,0013a00001iYt4FAAS,1/24/2018,,12/15/2020,Evergreen,0,1478
6945,0013a00001iYt4O,0013a00001iYt4OAAS,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,7541.0,MSP,1,6,End User,Former Customer,8/12/2021,10/30/2021,0,0013a00001iYt4OAAS,9/1/2019,7/31/2020,8/1/2020,Renewable,1,334
6946,0013a00001iYt6X,0013a00001iYt6XAAS,0054w00000AWYqCAAX,AUM,0,0,0,0,0,USD,7630.0,MSP,0,3,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYt6XAAS,9/23/2019,9/22/2022,9/23/2019,Renewable,1,1095
6947,0013a00001iYt6y,0013a00001iYt6yAAC,0054w00000AWUTYAA5,AUM,0,0,0,0,0,USD,1111.0,MSP,0,2,Reseller,Customer,1/24/2022,2/10/2022,0,0013a00001iYt6yAAC,2/9/2016,,2/9/2016,Evergreen,0,2193
6948,0013a00001iYt7F,0013a00001iYt7FAAS,0054w00000AWNcnAAH,AUM,0,0,0,0,0,USD,10830.0,MSP,1,3,End User,Customer,1/31/2022,2/10/2022,0,0013a00001iYt7FAAS,5/24/2021,5/23/2024,5/24/2021,Renewable,1,1095
6949,0013a00001iYt9A,0013a00001iYt9AAAS,005f100000HIKqoAAH,AMA,0,0,0,0,0,USD,9461.0,MSP,1,2,End User,Customer,10/26/2021,2/10/2022,1,0013a00001iYt9AAAS,9/28/2020,,9/28/2020,Evergreen,0,500
6950,0013a00001iYt9e,0013a00001iYt9eAAC,0054w00000AR1sPAAT,AUM,0,0,0,0,0,USD,1938220000000000.0,MSP,0,10,End User,Customer,2/9/2022,2/10/2022,0,0013a00001iYt9eAAC,12/17/2020,12/16/2023,2/22/2021,Renewable,1,1094
6951,0013a00001iYt9t,0013a00001iYt9tAAC,0053a00000PejmSAAR,AUM,0,0,0,0,0,USD,9653.0,MSP,0,4,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYt9tAAC,10/28/2020,11/27/2021,11/28/2021,Renewable,1,395
6952,0013a00001iYtAF,0013a00001iYtAFAA0,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,7148.0,MSP,0,1,Reseller,Customer,7/20/2021,10/30/2021,0,0013a00001iYtAFAA0,6/5/2019,11/15/2019,6/5/2019,Evergreen,0,163
6953,0013a00001iYtAt,0013a00001iYtAtAAK,0054w00000AWUTxAAP,AUM,0,0,0,0,0,USD,11447.0,MSP,0,1,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYtAtAAK,9/7/2021,9/6/2024,9/7/2021,Renewable,1,1095
6954,0013a00001iYtB5,0013a00001iYtB5AAK,0054w00000AR0kPAAT,AUM,0,0,0,0,0,EUR,2437670000000000.0,MSP,0,1,End User,Customer,1/18/2022,2/9/2022,0,0013a00001iYtB5AAK,1/1/2022,3/31/2025,4/1/2022,Renewable,1,1185
6955,0013a00001iYtB7,0013a00001iYtB7AAK,0053a00000OcxsNAAR,AUM,0,0,0,0,0,USD,9715.0,MSP,0,3,End User,Customer,1/18/2022,2/10/2022,0,0013a00001iYtB7AAK,10/30/2020,10/30/2023,10/30/2020,Renewable,1,1095
6956,0013a00001iYtBR,0013a00001iYtBRAA0,0053a00000PATyDAAX,AUM,0,0,0,0,0,USD,10841.0,MSP,0,8,End User,Customer,1/20/2022,2/10/2022,0,0013a00001iYtBRAA0,5/25/2021,6/10/2024,6/11/2021,Renewable,1,1112
6957,0013a00001iYtBS,0013a00001iYtBSAA0,0053a00000OauouAAB,AUM,0,0,0,0,0,USD,11414.0,MSP,0,7,End User,Customer,1/18/2022,2/10/2022,0,0013a00001iYtBSAA0,10/1/2021,12/30/2024,12/31/2021,Renewable,1,1186
6958,0013a00001iYtEF,0013a00001iYtEFAA0,0054w00000AWJe6AAH,AUM,0,0,0,0,0,USD,10943.0,MSP,0,4,End User,Customer,1/19/2022,2/10/2022,0,0013a00001iYtEFAA0,6/11/2021,6/10/2024,6/11/2021,Renewable,1,1095
6959,0013a00001iYtEI,0013a00001iYtEIAA0,0054w00000AWX1NAAX,AUM,0,0,0,0,0,USD,5086.0,MSP,0,1,End User,Customer,2/16/2022,2/10/2022,0,0013a00001iYtEIAA0,5/16/2018,,5/16/2018,Evergreen,0,1366
6960,0013a00001iYtEx,0013a00001iYtExAAK,0053a00000Pbj32AAB,AMA,0,0,0,0,0,USD,11841.0,MSP,0,4,End User,Customer,2/4/2022,2/10/2022,1,0013a00001iYtExAAK,1/1/2022,12/31/2024,1/1/2022,Renewable,1,1095
6961,0013a00001iYtFT,0013a00001iYtFTAA0,0054w00000AWbXcAAL,AUM,0,0,0,0,0,USD,2521.0,MSP,0,5,End User,Prospect,2/7/2022,2/9/2022,0,0013a00001iYtFTAA0,11/11/2016,,2/9/2021,Evergreen,0,1917
6962,0013a00001iYtIK,0013a00001iYtIKAA0,0054w00000AR1sPAAT,AUM,0,0,0,0,0,USD,11096.0,MSP,0,3,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYtIKAA0,7/12/2021,8/11/2023,2/12/2022,Renewable,1,760
6963,0013a00001iYtIx,0013a00001iYtIxAAK,0054w00000AQzJNAA1,AUM,0,0,0,0,0,USD,687.0,MSP,0,35,Partner Account Record Type,Customer,5/4/2022,2/10/2022,0,0013a00001iYtIxAAK,10/8/2015,4/17/2024,9/17/2021,Renewable,1,3114
6964,0013a00001iYtKc,0013a00001iYtKcAAK,0053a00000Q9TD9AAN,AUM,0,0,0,0,0,USD,10379.0,MSP,0,8,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYtKcAAK,2/10/2021,2/9/2023,4/10/2021,Renewable,1,729
6965,0013a00001iYtKd,0013a00001iYtKdAAK,0054w00000AWNrTAAX,AUM,0,0,0,0,0,AUD,754.0,MSP,0,43,End User,Customer,2/9/2022,2/10/2022,0,0013a00001iYtKdAAK,11/15/2015,9/15/2024,9/16/2021,Evergreen,0,3227
6966,0013a00001iYtM0,0013a00001iYtM0AAK,0054w00000AWNrTAAX,AUM,0,0,0,0,0,AUD,10928.0,MSP,0,9,End User,Customer,2/8/2022,2/10/2022,0,0013a00001iYtM0AAK,5/6/2021,6/5/2024,6/6/2021,Renewable,1,1126
6967,0013a00001iYtMT,0013a00001iYtMTAA0,0053a00000Pei4zAAB,AUM,0,0,0,0,0,USD,10704.0,MSP,0,4,End User,Customer,2/9/2022,2/10/2022,0,0013a00001iYtMTAA0,4/26/2021,5/25/2024,5/26/2021,Renewable,1,1125
6968,0013a00001iYtPu,0013a00001iYtPuAAK,0053a00000K4qNXAAZ,AUM,0,0,0,0,0,USD,9983.0,MSP,0,2,End User,Customer,1/4/2022,2/10/2022,0,0013a00001iYtPuAAK,12/14/2020,12/13/2023,12/14/2020,Renewable,1,1094
6969,0013a00001iYtQ8,0013a00001iYtQ8AAK,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,6596.0,MSP,0,0,End User,Customer,2/17/2020,12/14/2021,0,0013a00001iYtQ8AAK,2/24/2019,2/25/2020,2/24/2019,Renewable,1,366
6970,0013a00001iYtQA,0013a00001iYtQAAA0,0054w00000AWYc0AAH,AUM,0,0,0,0,0,USD,2223.0,MSP,0,3,End User,Customer,2/7/2022,2/10/2022,0,0013a00001iYtQAAA0,2/1/2022,4/30/2024,5/1/2022,Renewable,1,819
6971,0013a00001iYtQg,0013a00001iYtQgAAK,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,4289.0,MSP,0,4,End User,Customer,12/10/2021,2/10/2022,0,0013a00001iYtQgAAK,11/10/2017,2/26/2020,11/10/2017,Evergreen,0,838
6972,0013a00001iYtRt,0013a00001iYtRtAAK,0054w00000AWUTYAA5,AUM,0,0,0,0,0,USD,10119.0,MSP,0,2,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYtRtAAK,12/28/2020,12/27/2023,12/28/2020,Renewable,1,1094
6973,0013a00001iYtSU,0013a00001iYtSUAA0,0054w00000AR2BgAAL,AMA,0,0,0,0,0,USD,10944.0,MSP,0,10,Reseller,Partner,3/17/2022,2/10/2022,1,0013a00001iYtSUAA0,4/1/2021,8/31/2024,9/1/2021,Renewable,1,1248
6974,0013a00001iYtVO,0013a00001iYtVOAA0,0054w00000AWYcFAAX,AUM,0,0,0,0,0,USD,10647.0,MSP,0,2,End User,Customer,2/8/2022,2/10/2022,0,0013a00001iYtVOAA0,3/31/2021,9/29/2022,3/31/2021,Renewable,1,547
6975,0013a00001iYtYd,0013a00001iYtYdAAK,0053a00000Q9T9CAAV,AUM,0,0,0,0,0,USD,8849.0,MSP,0,3,Reseller,Customer,2/10/2022,2/10/2022,0,0013a00001iYtYdAAK,6/3/2020,,2/26/2021,Evergreen,0,617
6976,0013a00001iYtYn,0013a00001iYtYnAAK,0054w00000AWNcnAAH,AUM,0,0,0,0,0,USD,10994.0,MSP,0,4,End User,Customer,1/28/2022,2/10/2022,0,0013a00001iYtYnAAK,6/25/2021,7/24/2024,7/25/2021,Renewable,1,1125
6977,0013a00001iYtZZ,0013a00001iYtZZAA0,0054w00000AQyV3AAL,AUM,0,0,0,0,0,USD,10029.0,MSP,0,8,Partner Account Record Type,Customer,2/8/2022,2/10/2022,0,0013a00001iYtZZAA0,12/30/2020,3/29/2024,12/30/2020,Renewable,1,1185
6978,0013a00001iYtac,0013a00001iYtacAAC,005f100000HI8ajAAD,AMA,0,0,0,0,0,USD,10249.0,MSP,0,3,End User,Customer,12/16/2021,2/10/2022,1,0013a00001iYtacAAC,1/26/2021,1/25/2022,1/26/2021,Renewable,1,364
6979,0013a00001iYtb2,0013a00001iYtb2AAC,0053a00000Q9T9CAAV,AUM,0,0,0,0,0,USD,9869.0,MSP,0,3,End User,Customer,2/10/2022,2/10/2022,0,0013a00001iYtb2AAC,11/25/2020,11/24/2023,2/3/2022,Renewable,1,1094
6980,0013a00001iYtbF,0013a00001iYtbFAAS,0054w00000AQzJcAAL,AUM,0,0,0,0,0,USD,3767.0,MSP,0,2,End User,Customer,1/19/2022,2/10/2022,0,0013a00001iYtbFAAS,7/20/2017,,7/20/2017,Evergreen,0,1666
6981,0013a00001iYtbT,0013a00001iYtbTAAS,0054w00000AR1sPAAT,AUM,0,0,0,0,0,USD,10419.0,MSP,0,1,End User,Customer,2/7/2022,2/10/2022,0,0013a00001iYtbTAAS,2/19/2021,2/18/2024,2/19/2021,Renewable,1,1094
6982,0013a00001iYtbX,0013a00001iYtbXAAS,0054w00000AWYcFAAX,AUM,0,0,0,0,0,USD,9688.0,MSP,0,4,End User,Customer,2/4/2022,2/10/2022,0,0013a00001iYtbXAAS,10/28/2020,10/27/2023,2/11/2021,Renewable,1,1094
6983,0013a00001iYtbY,0013a00001iYtbYAAS,0053a00000Pei4zAAB,AUM,0,0,0,0,0,USD,10493.0,MSP,0,8,Reseller,Customer,1/24/2022,2/10/2022,0,0013a00001iYtbYAAS,3/2/2021,3/1/2024,5/2/2021,Renewable,1,1095
6984,0013a00001iYtcR,0013a00001iYtcRAAS,0053a00000Q8TwqAAF,AUM,0,0,0,0,0,USD,3928.0,MSP,0,11,End User,Customer,2/28/2022,2/10/2022,0,0013a00001iYtcRAAS,8/23/2017,8/22/2024,8/23/2021,Renewable,1,2556
6985,0013a00001iYtg3,0013a00001iYtg3AAC,0054w00000AQyV3AAL,AUM,0,0,0,0,0,USD,11566.0,MSP,0,3,Reseller,Customer,2/10/2022,2/10/2022,0,0013a00001iYtg3AAC,11/8/2021,2/7/2025,2/8/2022,Renewable,1,1187
